NAME,us,Year,Topic,Geo,Variable,Value,Display
United States,1,2022,Median Age,US,B01001_042E,,B01001_042E
United States,1,2023,Median Age,US,B01001_042E,,B01001_042E
United States,1,2018,Sex by Age (full),US,B01001_042E,4297464.0,B01001_042E
United States,1,2019,Sex by Age (full),US,B01001_042E,4370261.0,B01001_042E
United States,1,2020,Sex by Age (full),US,B01001_042E,4427289.0,B01001_042E
United States,1,2021,Sex by Age (full),US,B01001_042E,4480669.0,B01001_042E
United States,1,2022,Sex by Age (full),US,B01001_042E,4453471.0,B01001_042E
United States,1,2023,Sex by Age (full),US,B01001_042E,4492270.0,B01001_042E
United States,1,2018,Race (full),US,B01001_042E,,B01001_042E
United States,1,2019,Race (full),US,B01001_042E,,B01001_042E
United States,1,2020,Race (full),US,B01001_042E,,B01001_042E
United States,1,2021,Race (full),US,B01001_042E,,B01001_042E
United States,1,2022,Race (full),US,B01001_042E,,B01001_042E
United States,1,2023,Race (full),US,B01001_042E,,B01001_042E
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_042E,,B01001_042E
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_042E,,B01001_042E
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_042E,,B01001_042E
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_042E,,B01001_042E
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_042E,,B01001_042E
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_042E,,B01001_042E
United States,1,2018,Total Population,US,B01001_042EA,,B01001_042EA
United States,1,2019,Total Population,US,B01001_042EA,,B01001_042EA
United States,1,2020,Total Population,US,B01001_042EA,,B01001_042EA
United States,1,2021,Total Population,US,B01001_042EA,,B01001_042EA
United States,1,2022,Total Population,US,B01001_042EA,,B01001_042EA
United States,1,2023,Total Population,US,B01001_042EA,,B01001_042EA
United States,1,2018,Median Age,US,B01001_042EA,,B01001_042EA
United States,1,2019,Median Age,US,B01001_042EA,,B01001_042EA
United States,1,2020,Median Age,US,B01001_042EA,,B01001_042EA
United States,1,2021,Median Age,US,B01001_042EA,,B01001_042EA
United States,1,2022,Median Age,US,B01001_042EA,,B01001_042EA
United States,1,2023,Median Age,US,B01001_042EA,,B01001_042EA
United States,1,2018,Sex by Age (full),US,B01001_042EA,,B01001_042EA
United States,1,2019,Sex by Age (full),US,B01001_042EA,,B01001_042EA
United States,1,2020,Sex by Age (full),US,B01001_042EA,,B01001_042EA
United States,1,2021,Sex by Age (full),US,B01001_042EA,,B01001_042EA
United States,1,2022,Sex by Age (full),US,B01001_042EA,,B01001_042EA
United States,1,2023,Sex by Age (full),US,B01001_042EA,,B01001_042EA
United States,1,2018,Race (full),US,B01001_042EA,,B01001_042EA
United States,1,2019,Race (full),US,B01001_042EA,,B01001_042EA
United States,1,2020,Race (full),US,B01001_042EA,,B01001_042EA
United States,1,2021,Race (full),US,B01001_042EA,,B01001_042EA
United States,1,2022,Race (full),US,B01001_042EA,,B01001_042EA
United States,1,2023,Race (full),US,B01001_042EA,,B01001_042EA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_042EA,,B01001_042EA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_042EA,,B01001_042EA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_042EA,,B01001_042EA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_042EA,,B01001_042EA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_042EA,,B01001_042EA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_042EA,,B01001_042EA
United States,1,2018,Total Population,US,B01001_042M,,B01001_042M
United States,1,2019,Total Population,US,B01001_042M,,B01001_042M
United States,1,2020,Total Population,US,B01001_042M,,B01001_042M
United States,1,2021,Total Population,US,B01001_042M,,B01001_042M
United States,1,2022,Total Population,US,B01001_042M,,B01001_042M
United States,1,2023,Total Population,US,B01001_042M,,B01001_042M
United States,1,2018,Median Age,US,B01001_042M,,B01001_042M
United States,1,2019,Median Age,US,B01001_042M,,B01001_042M
United States,1,2020,Median Age,US,B01001_042M,,B01001_042M
United States,1,2021,Median Age,US,B01001_042M,,B01001_042M
United States,1,2022,Median Age,US,B01001_042M,,B01001_042M
United States,1,2023,Median Age,US,B01001_042M,,B01001_042M
United States,1,2018,Sex by Age (full),US,B01001_042M,11518.0,B01001_042M
United States,1,2019,Sex by Age (full),US,B01001_042M,13361.0,B01001_042M
United States,1,2020,Sex by Age (full),US,B01001_042M,13903.0,B01001_042M
United States,1,2021,Sex by Age (full),US,B01001_042M,14017.0,B01001_042M
United States,1,2022,Sex by Age (full),US,B01001_042M,14475.0,B01001_042M
United States,1,2023,Sex by Age (full),US,B01001_042M,15853.0,B01001_042M
United States,1,2018,Race (full),US,B01001_042M,,B01001_042M
United States,1,2019,Race (full),US,B01001_042M,,B01001_042M
United States,1,2020,Race (full),US,B01001_042M,,B01001_042M
United States,1,2021,Race (full),US,B01001_042M,,B01001_042M
United States,1,2022,Race (full),US,B01001_042M,,B01001_042M
United States,1,2023,Race (full),US,B01001_042M,,B01001_042M
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_042M,,B01001_042M
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_042M,,B01001_042M
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_042M,,B01001_042M
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_042M,,B01001_042M
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_042M,,B01001_042M
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_042M,,B01001_042M
United States,1,2018,Total Population,US,B01001_042MA,,B01001_042MA
United States,1,2019,Total Population,US,B01001_042MA,,B01001_042MA
United States,1,2020,Total Population,US,B01001_042MA,,B01001_042MA
United States,1,2021,Total Population,US,B01001_042MA,,B01001_042MA
United States,1,2022,Total Population,US,B01001_042MA,,B01001_042MA
United States,1,2023,Total Population,US,B01001_042MA,,B01001_042MA
United States,1,2018,Median Age,US,B01001_042MA,,B01001_042MA
United States,1,2019,Median Age,US,B01001_042MA,,B01001_042MA
United States,1,2020,Median Age,US,B01001_042MA,,B01001_042MA
United States,1,2021,Median Age,US,B01001_042MA,,B01001_042MA
United States,1,2022,Median Age,US,B01001_042MA,,B01001_042MA
United States,1,2023,Median Age,US,B01001_042MA,,B01001_042MA
United States,1,2018,Sex by Age (full),US,B01001_042MA,,B01001_042MA
United States,1,2019,Sex by Age (full),US,B01001_042MA,,B01001_042MA
United States,1,2020,Sex by Age (full),US,B01001_042MA,,B01001_042MA
United States,1,2021,Sex by Age (full),US,B01001_042MA,,B01001_042MA
United States,1,2022,Sex by Age (full),US,B01001_042MA,,B01001_042MA
United States,1,2023,Sex by Age (full),US,B01001_042MA,,B01001_042MA
United States,1,2018,Race (full),US,B01001_042MA,,B01001_042MA
United States,1,2019,Race (full),US,B01001_042MA,,B01001_042MA
United States,1,2020,Race (full),US,B01001_042MA,,B01001_042MA
United States,1,2021,Race (full),US,B01001_042MA,,B01001_042MA
United States,1,2022,Race (full),US,B01001_042MA,,B01001_042MA
United States,1,2023,Race (full),US,B01001_042MA,,B01001_042MA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_042MA,,B01001_042MA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_042MA,,B01001_042MA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_042MA,,B01001_042MA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_042MA,,B01001_042MA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_042MA,,B01001_042MA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_042MA,,B01001_042MA
United States,1,2018,Total Population,US,B01001_043E,,B01001_043E
United States,1,2019,Total Population,US,B01001_043E,,B01001_043E
United States,1,2020,Total Population,US,B01001_043E,,B01001_043E
United States,1,2021,Total Population,US,B01001_043E,,B01001_043E
United States,1,2022,Total Population,US,B01001_043E,,B01001_043E
United States,1,2023,Total Population,US,B01001_043E,,B01001_043E
United States,1,2018,Median Age,US,B01001_043E,,B01001_043E
United States,1,2019,Median Age,US,B01001_043E,,B01001_043E
United States,1,2020,Median Age,US,B01001_043E,,B01001_043E
United States,1,2021,Median Age,US,B01001_043E,,B01001_043E
United States,1,2022,Median Age,US,B01001_043E,,B01001_043E
United States,1,2023,Median Age,US,B01001_043E,,B01001_043E
United States,1,2018,Sex by Age (full),US,B01001_043E,5950150.0,B01001_043E
United States,1,2019,Sex by Age (full),US,B01001_043E,6096664.0,B01001_043E
United States,1,2020,Sex by Age (full),US,B01001_043E,6150445.0,B01001_043E
United States,1,2021,Sex by Age (full),US,B01001_043E,6282051.0,B01001_043E
United States,1,2022,Sex by Age (full),US,B01001_043E,6344590.0,B01001_043E
United States,1,2023,Sex by Age (full),US,B01001_043E,6469350.0,B01001_043E
United States,1,2018,Race (full),US,B01001_043E,,B01001_043E
United States,1,2019,Race (full),US,B01001_043E,,B01001_043E
United States,1,2020,Race (full),US,B01001_043E,,B01001_043E
United States,1,2021,Race (full),US,B01001_043E,,B01001_043E
United States,1,2022,Race (full),US,B01001_043E,,B01001_043E
United States,1,2023,Race (full),US,B01001_043E,,B01001_043E
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_043E,,B01001_043E
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_043E,,B01001_043E
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_043E,,B01001_043E
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_043E,,B01001_043E
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_043E,,B01001_043E
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_043E,,B01001_043E
United States,1,2018,Total Population,US,B01001_043EA,,B01001_043EA
United States,1,2019,Total Population,US,B01001_043EA,,B01001_043EA
United States,1,2020,Total Population,US,B01001_043EA,,B01001_043EA
United States,1,2021,Total Population,US,B01001_043EA,,B01001_043EA
United States,1,2022,Total Population,US,B01001_043EA,,B01001_043EA
United States,1,2023,Total Population,US,B01001_043EA,,B01001_043EA
United States,1,2018,Median Age,US,B01001_043EA,,B01001_043EA
United States,1,2019,Median Age,US,B01001_043EA,,B01001_043EA
United States,1,2020,Median Age,US,B01001_043EA,,B01001_043EA
United States,1,2021,Median Age,US,B01001_043EA,,B01001_043EA
United States,1,2022,Median Age,US,B01001_043EA,,B01001_043EA
United States,1,2023,Median Age,US,B01001_043EA,,B01001_043EA
United States,1,2018,Sex by Age (full),US,B01001_043EA,,B01001_043EA
United States,1,2019,Sex by Age (full),US,B01001_043EA,,B01001_043EA
United States,1,2020,Sex by Age (full),US,B01001_043EA,,B01001_043EA
United States,1,2021,Sex by Age (full),US,B01001_043EA,,B01001_043EA
United States,1,2022,Sex by Age (full),US,B01001_043EA,,B01001_043EA
United States,1,2023,Sex by Age (full),US,B01001_043EA,,B01001_043EA
United States,1,2018,Race (full),US,B01001_043EA,,B01001_043EA
United States,1,2019,Race (full),US,B01001_043EA,,B01001_043EA
United States,1,2020,Race (full),US,B01001_043EA,,B01001_043EA
United States,1,2021,Race (full),US,B01001_043EA,,B01001_043EA
United States,1,2022,Race (full),US,B01001_043EA,,B01001_043EA
United States,1,2023,Race (full),US,B01001_043EA,,B01001_043EA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_043EA,,B01001_043EA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_043EA,,B01001_043EA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_043EA,,B01001_043EA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_043EA,,B01001_043EA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_043EA,,B01001_043EA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_043EA,,B01001_043EA
United States,1,2018,Total Population,US,B01001_043M,,B01001_043M
United States,1,2019,Total Population,US,B01001_043M,,B01001_043M
United States,1,2020,Total Population,US,B01001_043M,,B01001_043M
United States,1,2021,Total Population,US,B01001_043M,,B01001_043M
United States,1,2022,Total Population,US,B01001_043M,,B01001_043M
United States,1,2023,Total Population,US,B01001_043M,,B01001_043M
United States,1,2018,Median Age,US,B01001_043M,,B01001_043M
United States,1,2019,Median Age,US,B01001_043M,,B01001_043M
United States,1,2020,Median Age,US,B01001_043M,,B01001_043M
United States,1,2021,Median Age,US,B01001_043M,,B01001_043M
United States,1,2022,Median Age,US,B01001_043M,,B01001_043M
United States,1,2023,Median Age,US,B01001_043M,,B01001_043M
United States,1,2018,Sex by Age (full),US,B01001_043M,12052.0,B01001_043M
United States,1,2019,Sex by Age (full),US,B01001_043M,14220.0,B01001_043M
United States,1,2020,Sex by Age (full),US,B01001_043M,15143.0,B01001_043M
United States,1,2021,Sex by Age (full),US,B01001_043M,18595.0,B01001_043M
United States,1,2022,Sex by Age (full),US,B01001_043M,15712.0,B01001_043M
United States,1,2023,Sex by Age (full),US,B01001_043M,18580.0,B01001_043M
United States,1,2018,Race (full),US,B01001_043M,,B01001_043M
United States,1,2019,Race (full),US,B01001_043M,,B01001_043M
United States,1,2020,Race (full),US,B01001_043M,,B01001_043M
United States,1,2021,Race (full),US,B01001_043M,,B01001_043M
United States,1,2022,Race (full),US,B01001_043M,,B01001_043M
United States,1,2023,Race (full),US,B01001_043M,,B01001_043M
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_043M,,B01001_043M
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_043M,,B01001_043M
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_043M,,B01001_043M
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_043M,,B01001_043M
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_043M,,B01001_043M
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_043M,,B01001_043M
United States,1,2018,Total Population,US,B01001_043MA,,B01001_043MA
United States,1,2019,Total Population,US,B01001_043MA,,B01001_043MA
United States,1,2020,Total Population,US,B01001_043MA,,B01001_043MA
United States,1,2021,Total Population,US,B01001_043MA,,B01001_043MA
United States,1,2022,Total Population,US,B01001_043MA,,B01001_043MA
United States,1,2023,Total Population,US,B01001_043MA,,B01001_043MA
United States,1,2018,Median Age,US,B01001_043MA,,B01001_043MA
United States,1,2019,Median Age,US,B01001_043MA,,B01001_043MA
United States,1,2020,Median Age,US,B01001_043MA,,B01001_043MA
United States,1,2021,Median Age,US,B01001_043MA,,B01001_043MA
United States,1,2022,Median Age,US,B01001_043MA,,B01001_043MA
United States,1,2023,Median Age,US,B01001_043MA,,B01001_043MA
United States,1,2018,Sex by Age (full),US,B01001_043MA,,B01001_043MA
United States,1,2019,Sex by Age (full),US,B01001_043MA,,B01001_043MA
United States,1,2020,Sex by Age (full),US,B01001_043MA,,B01001_043MA
United States,1,2021,Sex by Age (full),US,B01001_043MA,,B01001_043MA
United States,1,2022,Sex by Age (full),US,B01001_043MA,,B01001_043MA
United States,1,2023,Sex by Age (full),US,B01001_043MA,,B01001_043MA
United States,1,2018,Race (full),US,B01001_043MA,,B01001_043MA
United States,1,2019,Race (full),US,B01001_043MA,,B01001_043MA
United States,1,2020,Race (full),US,B01001_043MA,,B01001_043MA
United States,1,2021,Race (full),US,B01001_043MA,,B01001_043MA
United States,1,2022,Race (full),US,B01001_043MA,,B01001_043MA
United States,1,2023,Race (full),US,B01001_043MA,,B01001_043MA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_043MA,,B01001_043MA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_043MA,,B01001_043MA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_043MA,,B01001_043MA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_043MA,,B01001_043MA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_043MA,,B01001_043MA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_043MA,,B01001_043MA
United States,1,2018,Total Population,US,B01001_044E,,B01001_044E
United States,1,2019,Total Population,US,B01001_044E,,B01001_044E
United States,1,2020,Total Population,US,B01001_044E,,B01001_044E
United States,1,2021,Total Population,US,B01001_044E,,B01001_044E
United States,1,2022,Total Population,US,B01001_044E,,B01001_044E
United States,1,2023,Total Population,US,B01001_044E,,B01001_044E
United States,1,2018,Median Age,US,B01001_044E,,B01001_044E
United States,1,2019,Median Age,US,B01001_044E,,B01001_044E
United States,1,2020,Median Age,US,B01001_044E,,B01001_044E
United States,1,2021,Median Age,US,B01001_044E,,B01001_044E
United States,1,2022,Median Age,US,B01001_044E,,B01001_044E
United States,1,2023,Median Age,US,B01001_044E,,B01001_044E
United States,1,2018,Sex by Age (full),US,B01001_044E,3677823.0,B01001_044E
United States,1,2019,Sex by Age (full),US,B01001_044E,3743900.0,B01001_044E
United States,1,2020,Sex by Age (full),US,B01001_044E,3850294.0,B01001_044E
United States,1,2021,Sex by Age (full),US,B01001_044E,3912065.0,B01001_044E
United States,1,2022,Sex by Age (full),US,B01001_044E,3962963.0,B01001_044E
United States,1,2023,Sex by Age (full),US,B01001_044E,4052765.0,B01001_044E
United States,1,2018,Race (full),US,B01001_044E,,B01001_044E
United States,1,2019,Race (full),US,B01001_044E,,B01001_044E
United States,1,2020,Race (full),US,B01001_044E,,B01001_044E
United States,1,2021,Race (full),US,B01001_044E,,B01001_044E
United States,1,2022,Race (full),US,B01001_044E,,B01001_044E
United States,1,2023,Race (full),US,B01001_044E,,B01001_044E
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_044E,,B01001_044E
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_044E,,B01001_044E
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_044E,,B01001_044E
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_044E,,B01001_044E
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_044E,,B01001_044E
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_044E,,B01001_044E
United States,1,2018,Total Population,US,B01001_044EA,,B01001_044EA
United States,1,2019,Total Population,US,B01001_044EA,,B01001_044EA
United States,1,2020,Total Population,US,B01001_044EA,,B01001_044EA
United States,1,2021,Total Population,US,B01001_044EA,,B01001_044EA
United States,1,2022,Total Population,US,B01001_044EA,,B01001_044EA
United States,1,2023,Total Population,US,B01001_044EA,,B01001_044EA
United States,1,2018,Median Age,US,B01001_044EA,,B01001_044EA
United States,1,2019,Median Age,US,B01001_044EA,,B01001_044EA
United States,1,2020,Median Age,US,B01001_044EA,,B01001_044EA
United States,1,2021,Median Age,US,B01001_044EA,,B01001_044EA
United States,1,2022,Median Age,US,B01001_044EA,,B01001_044EA
United States,1,2023,Median Age,US,B01001_044EA,,B01001_044EA
United States,1,2018,Sex by Age (full),US,B01001_044EA,,B01001_044EA
United States,1,2019,Sex by Age (full),US,B01001_044EA,,B01001_044EA
United States,1,2020,Sex by Age (full),US,B01001_044EA,,B01001_044EA
United States,1,2021,Sex by Age (full),US,B01001_044EA,,B01001_044EA
United States,1,2022,Sex by Age (full),US,B01001_044EA,,B01001_044EA
United States,1,2023,Sex by Age (full),US,B01001_044EA,,B01001_044EA
United States,1,2018,Race (full),US,B01001_044EA,,B01001_044EA
United States,1,2019,Race (full),US,B01001_044EA,,B01001_044EA
United States,1,2020,Race (full),US,B01001_044EA,,B01001_044EA
United States,1,2021,Race (full),US,B01001_044EA,,B01001_044EA
United States,1,2022,Race (full),US,B01001_044EA,,B01001_044EA
United States,1,2023,Race (full),US,B01001_044EA,,B01001_044EA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_044EA,,B01001_044EA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_044EA,,B01001_044EA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_044EA,,B01001_044EA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_044EA,,B01001_044EA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_044EA,,B01001_044EA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_044EA,,B01001_044EA
United States,1,2018,Total Population,US,B01001_044M,,B01001_044M
United States,1,2019,Total Population,US,B01001_044M,,B01001_044M
United States,1,2020,Total Population,US,B01001_044M,,B01001_044M
United States,1,2021,Total Population,US,B01001_044M,,B01001_044M
United States,1,2022,Total Population,US,B01001_044M,,B01001_044M
United States,1,2023,Total Population,US,B01001_044M,,B01001_044M
United States,1,2018,Median Age,US,B01001_044M,,B01001_044M
United States,1,2019,Median Age,US,B01001_044M,,B01001_044M
United States,1,2020,Median Age,US,B01001_044M,,B01001_044M
United States,1,2021,Median Age,US,B01001_044M,,B01001_044M
United States,1,2022,Median Age,US,B01001_044M,,B01001_044M
United States,1,2023,Median Age,US,B01001_044M,,B01001_044M
United States,1,2018,Sex by Age (full),US,B01001_044M,11482.0,B01001_044M
United States,1,2019,Sex by Age (full),US,B01001_044M,11531.0,B01001_044M
United States,1,2020,Sex by Age (full),US,B01001_044M,15091.0,B01001_044M
United States,1,2021,Sex by Age (full),US,B01001_044M,13037.0,B01001_044M
United States,1,2022,Sex by Age (full),US,B01001_044M,13595.0,B01001_044M
United States,1,2023,Sex by Age (full),US,B01001_044M,13253.0,B01001_044M
United States,1,2018,Race (full),US,B01001_044M,,B01001_044M
United States,1,2019,Race (full),US,B01001_044M,,B01001_044M
United States,1,2020,Race (full),US,B01001_044M,,B01001_044M
United States,1,2021,Race (full),US,B01001_044M,,B01001_044M
United States,1,2022,Race (full),US,B01001_044M,,B01001_044M
United States,1,2023,Race (full),US,B01001_044M,,B01001_044M
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_044M,,B01001_044M
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_044M,,B01001_044M
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_044M,,B01001_044M
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_044M,,B01001_044M
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_044M,,B01001_044M
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_044M,,B01001_044M
United States,1,2018,Total Population,US,B01001_044MA,,B01001_044MA
United States,1,2019,Total Population,US,B01001_044MA,,B01001_044MA
United States,1,2020,Total Population,US,B01001_044MA,,B01001_044MA
United States,1,2021,Total Population,US,B01001_044MA,,B01001_044MA
United States,1,2022,Total Population,US,B01001_044MA,,B01001_044MA
United States,1,2023,Total Population,US,B01001_044MA,,B01001_044MA
United States,1,2018,Median Age,US,B01001_044MA,,B01001_044MA
United States,1,2019,Median Age,US,B01001_044MA,,B01001_044MA
United States,1,2020,Median Age,US,B01001_044MA,,B01001_044MA
United States,1,2021,Median Age,US,B01001_044MA,,B01001_044MA
United States,1,2022,Median Age,US,B01001_044MA,,B01001_044MA
United States,1,2023,Median Age,US,B01001_044MA,,B01001_044MA
United States,1,2018,Sex by Age (full),US,B01001_044MA,,B01001_044MA
United States,1,2019,Sex by Age (full),US,B01001_044MA,,B01001_044MA
United States,1,2020,Sex by Age (full),US,B01001_044MA,,B01001_044MA
United States,1,2021,Sex by Age (full),US,B01001_044MA,,B01001_044MA
United States,1,2022,Sex by Age (full),US,B01001_044MA,,B01001_044MA
United States,1,2023,Sex by Age (full),US,B01001_044MA,,B01001_044MA
United States,1,2018,Race (full),US,B01001_044MA,,B01001_044MA
United States,1,2019,Race (full),US,B01001_044MA,,B01001_044MA
United States,1,2020,Race (full),US,B01001_044MA,,B01001_044MA
United States,1,2021,Race (full),US,B01001_044MA,,B01001_044MA
United States,1,2022,Race (full),US,B01001_044MA,,B01001_044MA
United States,1,2023,Race (full),US,B01001_044MA,,B01001_044MA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_044MA,,B01001_044MA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_044MA,,B01001_044MA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_044MA,,B01001_044MA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_044MA,,B01001_044MA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_044MA,,B01001_044MA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_044MA,,B01001_044MA
United States,1,2018,Total Population,US,B01001_045E,,B01001_045E
United States,1,2019,Total Population,US,B01001_045E,,B01001_045E
United States,1,2020,Total Population,US,B01001_045E,,B01001_045E
United States,1,2021,Total Population,US,B01001_045E,,B01001_045E
United States,1,2022,Total Population,US,B01001_045E,,B01001_045E
United States,1,2023,Total Population,US,B01001_045E,,B01001_045E
United States,1,2018,Median Age,US,B01001_045E,,B01001_045E
United States,1,2019,Median Age,US,B01001_045E,,B01001_045E
United States,1,2020,Median Age,US,B01001_045E,,B01001_045E
United States,1,2021,Median Age,US,B01001_045E,,B01001_045E
United States,1,2022,Median Age,US,B01001_045E,,B01001_045E
United States,1,2023,Median Age,US,B01001_045E,,B01001_045E
United States,1,2018,Sex by Age (full),US,B01001_045E,4982715.0,B01001_045E
United States,1,2019,Sex by Age (full),US,B01001_045E,5151607.0,B01001_045E
United States,1,2020,Sex by Age (full),US,B01001_045E,5303633.0,B01001_045E
United States,1,2021,Sex by Age (full),US,B01001_045E,5345785.0,B01001_045E
United States,1,2022,Sex by Age (full),US,B01001_045E,5412557.0,B01001_045E
United States,1,2023,Sex by Age (full),US,B01001_045E,5576237.0,B01001_045E
United States,1,2018,Race (full),US,B01001_045E,,B01001_045E
United States,1,2019,Race (full),US,B01001_045E,,B01001_045E
United States,1,2020,Race (full),US,B01001_045E,,B01001_045E
United States,1,2021,Race (full),US,B01001_045E,,B01001_045E
United States,1,2022,Race (full),US,B01001_045E,,B01001_045E
United States,1,2023,Race (full),US,B01001_045E,,B01001_045E
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_045E,,B01001_045E
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_045E,,B01001_045E
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_045E,,B01001_045E
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_045E,,B01001_045E
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_045E,,B01001_045E
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_045E,,B01001_045E
United States,1,2018,Total Population,US,B01001_045EA,,B01001_045EA
United States,1,2019,Total Population,US,B01001_045EA,,B01001_045EA
United States,1,2020,Total Population,US,B01001_045EA,,B01001_045EA
United States,1,2021,Total Population,US,B01001_045EA,,B01001_045EA
United States,1,2022,Total Population,US,B01001_045EA,,B01001_045EA
United States,1,2023,Total Population,US,B01001_045EA,,B01001_045EA
United States,1,2018,Median Age,US,B01001_045EA,,B01001_045EA
United States,1,2019,Median Age,US,B01001_045EA,,B01001_045EA
United States,1,2020,Median Age,US,B01001_045EA,,B01001_045EA
United States,1,2021,Median Age,US,B01001_045EA,,B01001_045EA
United States,1,2022,Median Age,US,B01001_045EA,,B01001_045EA
United States,1,2023,Median Age,US,B01001_045EA,,B01001_045EA
United States,1,2018,Sex by Age (full),US,B01001_045EA,,B01001_045EA
United States,1,2019,Sex by Age (full),US,B01001_045EA,,B01001_045EA
United States,1,2020,Sex by Age (full),US,B01001_045EA,,B01001_045EA
United States,1,2021,Sex by Age (full),US,B01001_045EA,,B01001_045EA
United States,1,2022,Sex by Age (full),US,B01001_045EA,,B01001_045EA
United States,1,2023,Sex by Age (full),US,B01001_045EA,,B01001_045EA
United States,1,2018,Race (full),US,B01001_045EA,,B01001_045EA
United States,1,2019,Race (full),US,B01001_045EA,,B01001_045EA
United States,1,2020,Race (full),US,B01001_045EA,,B01001_045EA
United States,1,2021,Race (full),US,B01001_045EA,,B01001_045EA
United States,1,2022,Race (full),US,B01001_045EA,,B01001_045EA
United States,1,2023,Race (full),US,B01001_045EA,,B01001_045EA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_045EA,,B01001_045EA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_045EA,,B01001_045EA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_045EA,,B01001_045EA
